Time,Temperature,GRAWX,GRAWY,GRAWZ,GACCELX,GACCELY,GACCELZ
1998196,14.97585,1.526718,-1.267176,-1.343511,0.1472487,-10.03925,-0.3064688
1998305,15.33816,1.557252,-1.389313,-1.40458,0.1484458,-10.02727,-0.3519602
1998510,15.27778,1.709924,-1.664122,-1.496183,0.1161229,-10.00692,-0.3040745
1998695,15.09662,1.770992,-1.557252,-1.541985,0.1448544,-10.01291,-0.3627345
1998791,15.45894,1.419847,-1.496183,-1.480916,0.08619434,-9.994951,-0.3076659
1999008,15.27778,1.51145,-1.740458,-1.480916,0.1460515,-10.02967,-0.3399888
1999119,15.27778,1.740458,-1.557252,-1.496183,0.1508401,-9.972206,-0.3076659
1999320,15.27778,1.694656,-1.740458,-1.496183,0.08140576,-10.0596,-0.266963
1999508,15.27778,2.061069,-1.51145,-1.526718,0.1268972,-9.959037,-0.3076659
1999617,15.03623,1.954198,-1.648855,-1.450382,0.1616144,-9.992558,-0.2980888
1999820,15.09662,1.572519,-1.694656,-1.358779,0.1352772,-9.955446,-0.3352002
1999914,15.33816,1.40458,-1.450382,-1.19084,0.08380005,-10.00094,-0.3663259
2000117,15.45894,1.541985,-1.648855,-1.664122,0.1065458,-10.01291,-0.3531573
2000242,15.21739,1.389313,-1.633588,-1.496183,0.1137286,-9.947065,-0.3040745
2000445,15.45894,1.832061,-1.587786,-1.221374,0.1065458,-9.948263,-0.3483688
2000632,15.57971,1.816794,-1.679389,-1.603053,0.1197144,-9.967417,-0.275343
2000726,15.09662,1.328244,-1.664122,-1.435115,0.1592201,-9.959037,-0.3483688
2000945,15.45894,1.709924,-1.312977,-1.496183,0.1699944,-9.987769,-0.308863
2001041,15.21739,1.679389,-1.572519,-1.51145,0.2059087,-9.981783,-0.399846
2001241,15.21739,1.358779,-1.603053,-1.450382,0.183163,-9.997346,-0.2956945
2001369,15.09662,1.877863,-1.496183,-1.480916,0.1065458,-10.02847,-0.3196373
2001585,15.33816,1.603053,-1.419847,-1.374046,0.1340801,-9.962628,-0.325623
2001757,15.33816,1.496183,-1.435115,-1.496183,0.1759801,-9.923123,-0.3340031
2001852,15.39855,1.725191,-1.740458,-1.496183,0.1400658,-9.938685,-0.3543545
2002070,15.33816,1.465649,-1.633588,-1.419847,0.1065458,-9.961432,-0.3747059
2002258,15.39855,1.679389,-1.465649,-1.557252,0.06344861,-9.950657,-0.3495659
2002353,15.39855,1.78626,-1.465649,-1.648855,0.1065458,-10.03565,-0.275343
2002554,15.51932,1.984733,-1.29771,-1.419847,0.1017572,-9.972206,-0.308863
2002681,15.03623,1.633588,-1.572519,-1.328244,0.1496429,-9.903969,-0.3411859
2002882,15.39855,1.648855,-1.496183,-1.541985,0.1053486,-9.997346,-0.3399888
2003074,15.33816,1.312977,-1.480916,-1.419847,0.09816577,-9.979388,-0.4225917
2003167,15.33816,1.633588,-1.557252,-1.541985,0.1065458,-9.945868,-0.3890716
2003384,15.27778,1.557252,-1.832061,-1.725191,0.1077429,-9.956643,-0.3148488
2003571,15.39855,1.664122,-1.603053,-1.419847,0.1867544,-10.03446,-0.3292145
2003667,15.45894,1.328244,-1.755725,-1.419847,0.1352772,-10.03925,-0.2897087
2003868,15.39855,1.572519,-1.679389,-1.282443,0.1628115,-10.01171,-0.2729487
2003994,15.09662,1.664122,-1.587786,-1.450382,0.1245029,-10.06079,-0.250203
2004212,15.27778,1.679389,-1.664122,-1.343511,0.1640087,-10.04164,-0.300483
2004385,15.57971,1.709924,-1.572519,-1.557252,0.1855572,-9.981783,-0.3519602
2004572,15.57971,1.755725,-1.664122,-1.40458,0.1652058,-9.997346,-0.3591431
2004681,15.51932,1.755725,-1.40458,-1.435115,0.09936292,-10.02727,-0.2992859
2004885,15.51932,1.526718,-1.847328,-1.419847,0.09218005,-10.0153,-0.3052716
2005072,15.33816,1.465649,-1.633588,-1.40458,0.09098291,-9.986571,-0.3579459
2005168,15.33816,1.51145,-1.679389,-1.557252,0.1328829,-9.965023,-0.3567488
2005369,15.39855,1.78626,-1.877863,-1.374046,0.1245029,-10.04763,-0.2968916
2005510,15.33816,1.603053,-1.587786,-1.557252,0.09457434,-10.00573,-0.3328059
2005698,15.45894,1.725191,-1.587786,-1.29771,0.1412629,-9.96622,-0.3208345
2005794,15.51932,1.328244,-1.679389,-1.587786,0.1268972,-10.02249,-0.3747059
2006010,15.39855,1.526718,-1.801527,-1.725191,0.1723887,-9.937489,-0.3124545
2006198,15.39855,2.061069,-1.465649,-1.358779,0.1628115,-10.03446,-0.317243
2006385,15.27778,2.015267,-1.40458,-1.51145,0.2178801,-10.06439,-0.2813287
2006481,15.51932,1.419847,-1.526718,-1.389313,0.1879515,-9.953052,-0.325623
2006667,15.39855,1.740458,-1.465649,-1.236641,0.1424601,-10.00213,-0.3375945
2006885,15.27778,1.618321,-1.40458,-1.343511,0.1532344,-9.980586,-0.3459745
2006997,15.39855,1.938931,-1.40458,-1.29771,0.2190773,-9.923123,-0.3471716
2007198,15.39855,1.648855,-1.618321,-1.541985,0.1496429,-9.921926,-0.3375945
2007386,15.51932,1.832061,-1.664122,-1.419847,0.1077429,-9.909954,-0.3387916
2007480,15.70048,1.496183,-1.480916,-1.343511,0.1400658,-9.998543,-0.3435802
2007698,15.45894,1.572519,-1.603053,-1.541985,0.1101372,-10.00692,-0.2873144
2007791,15.27778,1.832061,-1.419847,-1.40458,0.1424601,-9.973403,-0.2729487
2007979,15.45894,1.938931,-1.435115,-1.694656,0.09218005,-10.00932,-0.2909059
2008182,15.51932,1.526718,-1.267176,-1.374046,0.1448544,-10.00692,-0.3268202
2008310,15.45894,1.664122,-1.78626,-1.328244,0.1340801,-9.961432,-0.3603402
2008498,15.33816,1.969466,-1.801527,-1.465649,0.1771773,-9.968615,-0.3244259
2008699,15.27778,1.19084,-1.496183,-1.526718,0.174783,-9.976995,-0.3112573
2008886,15.51932,1.633588,-1.877863,-1.221374,0.1376715,-9.930305,-0.3052716
2008980,15.39855,1.572519,-1.526718,-1.419847,0.1197144,-9.965023,-0.3818888
2009199,15.70048,1.801527,-1.618321,-1.206107,0.1400658,-9.979388,-0.3208345
2009294,15.45894,1.572519,-1.419847,-1.435115,0.1316858,-9.95784,-0.3615374
2009495,15.33816,2.045802,-1.755725,-1.526718,0.1041515,-9.987769,-0.3735088
2009622,15.51932,1.40458,-1.496183,-1.267176,0.1592201,-10.0165,-0.3555516
2009810,15.70048,1.832061,-1.664122,-1.29771,0.1472487,-9.985374,-0.3567488
2009998,15.39855,1.832061,-1.465649,-1.450382,0.1652058,-9.942277,-0.3363973
2010199,15.57971,1.709924,-1.618321,-1.557252,0.166403,-9.950657,-0.3399888
2010386,15.57971,1.450382,-1.603053,-1.572519,0.1759801,-9.956643,-0.3447773
2010496,15.51932,1.954198,-1.541985,-1.496183,0.2382316,-9.978191,-0.3220316
2010701,15.57971,1.770992,-1.603053,-1.435115,0.1628115,-10.02249,-0.3028773
2010886,15.57971,1.770992,-1.465649,-1.603053,0.1209115,-9.984178,-0.3363973
2010980,15.51932,1.557252,-1.603053,-1.29771,0.1604172,-9.95784,-0.3423831
2011185,15.39855,1.725191,-1.832061,-1.526718,0.1532344,-9.942277,-0.300483
2011339,15.45894,1.740458,-1.694656,-1.526718,0.2154858,-9.963826,-0.2693573
2011513,15.57971,1.480916,-1.633588,-1.480916,0.1364744,-9.878829,-0.3842831
2011605,15.45894,1.694656,-1.526718,-1.450382,0.07901148,-9.959037,-0.3280173
2011825,15.51932,1.816794,-1.29771,-1.389313,0.1771773,-9.9746,-0.3292145
2012012,15.51932,1.557252,-1.480916,-1.251908,0.1592201,-9.971008,-0.3100602
2012107,15.76087,1.526718,-1.480916,-1.328244,0.06464575,-9.971008,-0.3016802
2012308,15.45894,1.618321,-1.587786,-1.343511,0.1783744,-9.894391,-0.3483688
2012437,15.57971,1.816794,-1.740458,-1.51145,0.1568258,-9.962628,-0.266963
2012636,15.57971,1.648855,-1.709924,-1.40458,0.1089401,-9.990163,-0.3435802
2012825,15.45894,1.465649,-1.40458,-1.664122,0.1544315,-9.972206,-0.2729487
2012919,15.57971,1.770992,-1.679389,-1.358779,0.1927401,-10.05361,-0.3328059
2013137,15.70048,1.419847,-1.633588,-1.480916,0.2130916,-9.993754,-0.3028773
2013324,15.51932,1.557252,-1.480916,-1.51145,0.208303,-9.992558,-0.3399888
2013420,15.51932,1.389313,-1.694656,-1.496183,0.1508401,-9.945868,-0.2801316
2013621,15.39855,1.541985,-1.664122,-1.450382,0.166403,-9.98298,-0.3471716
2013748,15.45894,1.709924,-1.526718,-1.603053,0.1556287,-9.937489,-0.3459745
2013949,15.57971,1.603053,-1.51145,-1.374046,0.1005601,-10.04284,-0.3292145
2014137,15.82126,1.603053,-2,-1.358779,0.1304886,-10.01051,-0.4070288
2014340,15.39855,1.557252,-1.679389,-1.526718,0.08978577,-10.00213,-0.3579459
2014420,15.70048,1.801527,-1.526718,-1.526718,0.1316858,-9.992558,-0.2825259
2014637,15.51932,1.343511,-1.801527,-1.496183,0.1496429,-9.997346,-0.2992859
2014732,15.51932,1.419847,-1.648855,-1.389313,0.2095001,-10.06079,-0.3184402
2014933,16.00241,1.679389,-1.526718,-1.587786,0.1089401,-9.984178,-0.3016802
2015060,15.76087,1.709924,-1.312977,-1.465649,0.1065458,-9.954248,-0.3555516
2015261,15.51932,1.435115,-2.030534,-1.29771,0.1484458,-9.96622,-0.3136516
2015449,15.51932,1.648855,-1.496183,-1.419847,0.1592201,-9.896786,-0.3112573
2015543,15.70048,1.770992,-1.603053,-1.343511,0.1951344,-9.973403,-0.3328059
2015761,15.45894,1.664122,-1.694656,-1.541985,0.1245029,-9.94946,-0.3100602
2015951,15.45894,1.343511,-1.618321,-1.374046,0.1508401,-9.948263,-0.3208345
2016044,15.45894,1.221374,-1.664122,-1.419847,0.0933772,-9.954248,-0.3531573
2016246,15.51932,1.236641,-1.419847,-1.419847,0.1328829,-10.01171,-0.4166059
2016372,15.51932,1.480916,-1.557252,-1.496183,0.1903458,-9.953052,-0.3543545
2016574,15.70048,1.114504,-1.694656,-1.221374,0.1173201,-10.03925,-0.2885116
2016761,15.76087,1.541985,-1.541985,-1.435115,0.0742229,-10.01171,-0.3459745
2016949,15.76087,1.740458,-1.603053,-1.29771,0.1771773,-9.971008,-0.3363973
2017043,15.51932,1.603053,-1.557252,-1.51145,0.1687972,-9.965023,-0.3148488
2017261,15.76087,1.618321,-1.618321,-1.572519,0.1687972,-10.06558,-0.3160459
2017356,15.70048,1.709924,-1.557252,-1.755725,0.1699944,-10.01411,-0.3926631
2017557,15.57971,1.618321,-1.709924,-1.282443,0.1628115,-9.95784,-0.3016802
2017683,15.51932,1.725191,-1.603053,-1.465649,0.1400658,-10.00932,-0.3854802
2017872,15.70048,1.770992,-1.603053,-1.725191,0.1268972,-9.992558,-0.250203
2018074,15.70048,1.694656,-1.541985,-1.282443,0.1640087,-10.01889,-0.3663259
2018263,15.70048,1.725191,-1.450382,-1.526718,0.1556287,-10.02249,-0.3148488
2018359,15.70048,1.679389,-1.450382,-1.465649,0.1927401,-9.959037,-0.3352002
2018576,15.82126,1.51145,-1.40458,-1.343511,0.1508401,-10.00573,-0.2992859
2018762,15.57971,1.557252,-1.679389,-1.496183,0.1149258,-9.971008,-0.325623
2018857,15.76087,1.480916,-1.526718,-1.312977,0.08380005,-9.973403,-0.3411859
2019059,15.76087,1.740458,-1.648855,-1.435115,0.1233058,-9.976995,-0.3399888
2019185,15.51932,1.847328,-1.450382,-1.480916,0.0933772,-9.981783,-0.3675231
2019387,15.57971,1.709924,-1.709924,-1.465649,0.1113344,-10.00692,-0.3196373
2019575,15.51932,1.770992,-1.450382,-1.572519,0.1149258,-10.05601,-0.3280173
2019669,15.76087,1.40458,-1.648855,-1.343511,0.166403,-10.03685,-0.3160459
2019888,15.70048,1.648855,-1.78626,-1.557252,0.1556287,-9.960235,-0.3447773
2020075,15.76087,1.847328,-1.480916,-1.450382,0.1652058,-9.993754,-0.2980888
2020262,15.76087,1.450382,-1.633588,-1.221374,0.1436572,-9.968615,-0.3579459
2020357,15.51932,1.664122,-1.541985,-1.572519,0.1352772,-9.931503,-0.3076659
2020559,15.70048,1.541985,-1.465649,-1.603053,0.1568258,-10.01889,-0.2861173
2020700,15.70048,1.755725,-1.526718,-1.358779,0.1077429,-9.976995,-0.3435802
2020888,15.70048,1.725191,-1.755725,-1.389313,0.1316858,-10.02967,-0.3268202
2020981,15.70048,1.328244,-1.557252,-1.358779,0.1268972,-10.01051,-0.3064688
2021200,15.82126,1.374046,-1.389313,-1.587786,0.1017572,-9.955446,-0.3555516
2021295,15.33816,1.572519,-1.572519,-1.282443,0.1640087,-9.95784,-0.4142117
2021496,15.76087,1.633588,-1.450382,-1.496183,0.1592201,-9.976995,-0.3040745
2021623,15.76087,1.328244,-1.832061,-1.496183,0.1676001,-9.968615,-0.3699174
2021824,15.88164,1.664122,-1.618321,-1.526718,0.1436572,-10.06439,-0.3423831
2022012,15.70048,1.618321,-1.679389,-1.465649,0.1101372,-10.02967,-0.3878745
2022121,15.45894,1.694656,-1.694656,-1.496183,0.1065458,-9.976995,-0.3184402
2022326,15.76087,1.78626,-1.725191,-1.587786,0.1209115,-10.02249,-0.3543545
2022512,15.82126,1.862595,-1.480916,-1.557252,0.183163,-9.99136,-0.325623
2022606,15.76087,1.40458,-1.633588,-1.587786,0.1388687,-9.944672,-0.3244259
2022809,15.76087,1.526718,-1.877863,-1.450382,0.1687972,-9.954248,-0.3316088
2022937,15.76087,1.755725,-1.618321,-1.557252,0.1041515,-10.00333,-0.2717516
2023153,15.76087,1.709924,-1.664122,-1.541985,0.1209115,-9.94108,-0.3196373
2023234,15.76087,1.358779,-1.694656,-1.40458,0.1257001,-9.926714,-0.325623
2023450,15.76087,1.374046,-1.541985,-1.221374,0.1280944,-9.962628,-0.3340031
2023546,15.76087,1.89313,-1.862595,-1.358779,0.1077429,-9.96622,-0.3148488
2023732,15.70048,1.740458,-1.664122,-1.267176,0.1005601,-10.00213,-0.2705545
2023935,15.70048,1.480916,-1.541985,-1.282443,0.08020861,-9.971008,-0.3220316
2024061,15.76087,1.51145,-1.694656,-1.435115,0.2035144,-9.981783,-0.3292145
2024263,15.76087,1.709924,-1.496183,-1.480916,0.1268972,-10.0153,-0.3411859
2024451,15.70048,1.587786,-1.557252,-1.389313,0.09218005,-10.0177,-0.3866774
2024548,15.76087,1.557252,-1.343511,-1.374046,0.1508401,-9.962628,-0.3160459
2024763,15.94203,1.526718,-1.419847,-1.389313,0.1065458,-10.0165,-0.317243
2024951,15.70048,1.587786,-1.557252,-1.328244,0.1783744,-10.02368,-0.3136516
2025046,15.76087,1.358779,-1.587786,-1.419847,0.1532344,-9.992558,-0.325623
2025248,15.51932,1.725191,-1.51145,-1.709924,0.1711915,-9.91594,-0.3423831
2025373,15.76087,1.816794,-1.496183,-1.343511,0.1364744,-9.992558,-0.3699174
2025576,15.82126,1.832061,-1.526718,-1.328244,0.166403,-9.997346,-0.3399888
2025765,16.00241,1.648855,-1.633588,-1.465649,0.1616144,-9.948263,-0.3328059
2025873,15.88164,1.694656,-1.78626,-1.450382,0.1699944,-9.954248,-0.3100602
2026077,15.76087,1.725191,-1.358779,-1.480916,0.1628115,-10.02847,-0.3016802
2026264,15.82126,1.648855,-1.679389,-1.358779,0.1149258,-9.990163,-0.3076659
2026359,15.82126,1.419847,-1.679389,-1.526718,0.1640087,-10.01291,-0.283723
2026561,15.82126,1.908397,-1.664122,-1.358779,0.09457434,-10.03087,-0.3483688
2026687,16.12319,1.847328,-1.938931,-1.358779,0.1376715,-10.00812,-0.3328059
2026876,15.76087,1.709924,-1.847328,-1.312977,0.2298516,-9.9746,-0.2741459
2027077,15.76087,1.419847,-1.40458,-1.51145,0.08020861,-9.967417,-0.3531573
2027281,15.94203,1.572519,-1.389313,-1.389313,0.1233058,-9.980586,-0.3663259
2027375,15.88164,1.618321,-1.480916,-1.358779,0.1388687,-9.962628,-0.3507631
2027578,15.88164,1.465649,-1.557252,-1.374046,0.1508401,-9.965023,-0.3112573
2027672,15.76087,1.40458,-1.496183,-1.343511,0.1077429,-9.998543,-0.3184402
2027875,15.82126,1.725191,-1.465649,-1.496183,0.1472487,-10.02727,-0.3651288
2028003,15.82126,1.389313,-1.587786,-1.312977,0.1328829,-10.02129,-0.3543545
2028204,15.82126,1.847328,-1.664122,-1.51145,0.1137286,-10.01171,-0.3507631
2028391,15.88164,1.694656,-1.587786,-1.450382,0.1053486,-10.01171,-0.3459745
2028501,15.82126,1.282443,-1.572519,-1.389313,0.1951344,-9.94946,-0.3340031
2028704,15.76087,1.526718,-1.725191,-1.526718,0.1316858,-10.00573,-0.3076659
2028799,15.88164,1.435115,-1.648855,-1.51145,0.1328829,-9.954248,-0.3076659
2029016,15.94203,1.572519,-1.572519,-1.648855,0.1412629,-9.984178,-0.325623
2029126,15.76087,1.587786,-1.480916,-1.541985,0.183163,-10.0165,-0.3196373
2029314,15.82126,1.618321,-1.847328,-1.572519,0.1975287,-9.929109,-0.3052716
2029503,16.18357,1.480916,-1.496183,-1.541985,0.1268972,-9.968615,-0.3196373
2029704,15.82126,1.51145,-1.755725,-1.450382,0.1711915,-9.997346,-0.3208345
2029895,15.88164,1.496183,-1.78626,-1.450382,0.1388687,-10.03446,-0.3495659
2029986,15.94203,1.51145,-1.526718,-1.221374,0.1017572,-10.00932,-0.3064688
2030205,16.18357,1.694656,-1.496183,-1.496183,0.1903458,-9.971008,-0.3759031
2030299,15.76087,1.725191,-1.557252,-1.419847,0.1221086,-9.972206,-0.3232287
2030487,15.88164,1.78626,-1.465649,-1.358779,0.2106973,-9.9327,-0.3399888
2030689,15.94203,1.358779,-1.78626,-1.51145,0.1723887,-9.945868,-0.3375945
2030829,15.88164,1.465649,-1.51145,-1.526718,0.08140576,-9.959037,-0.2849202
2031018,15.76087,1.618321,-1.633588,-1.450382,0.1101372,-10.04164,-0.2561887
2031127,15.94203,1.572519,-1.40458,-1.541985,0.1544315,-9.948263,-0.3280173
2031330,15.82126,1.480916,-1.450382,-1.374046,0.1723887,-9.943475,-0.3292145
2031426,15.70048,1.664122,-1.374046,-1.328244,0.1161229,-10.02009,-0.3687202
2031627,15.82126,1.496183,-1.770992,-1.343511,0.1352772,-9.95784,-0.3304116
2031753,15.70048,1.435115,-1.557252,-1.343511,0.2059087,-9.984178,-0.325623
2031971,16.24396,1.938931,-1.648855,-1.374046,0.07901148,-9.975798,-0.3220316
2032143,15.70048,1.648855,-1.725191,-1.465649,0.1472487,-9.948263,-0.2885116
2032239,15.88164,1.328244,-1.648855,-1.465649,0.1221086,-9.986571,-0.3028773
2032455,16.24396,1.618321,-1.557252,-1.374046,0.166403,-10.03565,-0.2992859
2032549,15.88164,1.526718,-1.770992,-1.633588,0.1556287,-9.98298,-0.3028773
2032752,16.30435,1.419847,-1.557252,-1.312977,0.1400658,-9.961432,-0.3160459
2032879,16.24396,1.679389,-1.603053,-1.480916,0.1460515,-10.03087,-0.3076659
2033080,16.30435,1.648855,-1.648855,-1.389313,0.1783744,-9.965023,-0.300483
2033284,16.24396,1.832061,-1.572519,-1.29771,0.1209115,-9.972206,-0.3687202
2033364,16.30435,1.770992,-1.679389,-1.343511,0.2035144,-9.944672,-0.3651288
2033581,15.76087,1.770992,-1.725191,-1.603053,0.1568258,-10.01411,-0.3340031
2033674,15.82126,1.618321,-1.557252,-1.40458,0.1233058,-9.986571,-0.3423831
2033893,16.42512,1.51145,-1.450382,-1.465649,0.1245029,-9.972206,-0.3794945
2034003,16.18357,1.450382,-1.679389,-1.40458,0.1209115,-9.986571,-0.3507631
2034191,16.18357,1.984733,-1.557252,-1.526718,0.07063147,-10.01411,-0.3292145
2034393,16.12319,1.557252,-1.312977,-1.435115,0.08978577,-9.984178,-0.3304116
2034583,15.88164,1.51145,-1.358779,-1.679389,0.1903458,-9.997346,-0.3136516
2034675,15.88164,1.618321,-1.480916,-1.587786,0.166403,-10.0596,-0.2885116
2034893,16.24396,1.816794,-1.770992,-1.496183,0.1245029,-9.980586,-0.3316088
2034989,16.18357,1.816794,-1.419847,-1.419847,0.1879515,-9.963826,-0.3579459
2035190,16.18357,1.526718,-1.816794,-1.51145,0.2142887,-9.919532,-0.2561887
2035316,16.30435,1.557252,-1.618321,-1.572519,0.1292915,-9.976995,-0.3818888
2035518,15.76087,1.664122,-1.465649,-1.40458,0.191543,-10.0165,-0.2909059
2035721,16.18357,1.587786,-1.603053,-1.496183,0.1687972,-9.981783,-0.3292145
2035785,15.82126,1.78626,-1.633588,-1.358779,0.1245029,-10.01051,-0.3124545
2036018,16.18357,1.587786,-1.51145,-1.282443,0.1221086,-10.0153,-0.3543545
2036114,16.30435,1.877863,-1.648855,-1.374046,0.1687972,-10.06199,-0.2897087
2036315,16.24396,2.122137,-1.694656,-1.587786,0.1604172,-9.96622,-0.300483
2036442,15.88164,1.435115,-1.419847,-1.450382,0.174783,-10.05002,-0.3639316
2036643,15.94203,1.725191,-1.618321,-1.389313,0.1604172,-10.01889,-0.3423831
2036831,15.82126,2.091603,-1.801527,-1.374046,0.1149258,-9.962628,-0.2621744
2036925,15.94203,1.740458,-1.679389,-1.358779,0.1951344,-9.965023,-0.3435802
2037144,16.42512,1.694656,-1.603053,-1.587786,0.1209115,-9.998543,-0.3866774
2037239,15.94203,1.709924,-1.465649,-1.389313,0.0742229,-10.02009,-0.3352002
2037440,15.94203,1.725191,-1.618321,-1.603053,0.09457434,-9.994951,-0.3304116
2037566,16.24396,1.603053,-1.587786,-1.496183,0.09816577,-9.984178,-0.3687202
2037768,16.30435,1.572519,-1.496183,-1.526718,0.1077429,-9.925517,-0.3507631
2037971,15.94203,1.648855,-1.450382,-1.40458,0.08739148,-10.03326,-0.3244259
2038052,16.30435,1.450382,-1.312977,-1.40458,0.1280944,-9.9746,-0.3483688
2038270,16.18357,2.015267,-1.770992,-1.328244,0.1783744,-9.943475,-0.3268202
2038456,16.24396,1.328244,-1.603053,-1.480916,0.158023,-9.926714,-0.3280173
2038550,16.30435,1.618321,-1.465649,-1.496183,0.1376715,-10.00692,-0.3016802
2038768,15.88164,1.19084,-1.603053,-1.435115,0.1412629,-9.955446,-0.3160459
2038878,16.18357,1.557252,-1.343511,-1.358779,0.1807687,-9.998543,-0.3112573
2039081,15.82126,1.389313,-1.526718,-1.557252,0.2071058,-9.94108,-0.3076659
2039269,16.30435,1.694656,-1.664122,-1.618321,0.1424601,-10.03925,-0.3208345
2039363,16.24396,1.51145,-1.618321,-1.557252,0.1520372,-10.00932,-0.325623
2039581,16.36473,1.496183,-1.587786,-1.343511,0.1328829,-9.956643,-0.3340031
2039676,15.94203,1.572519,-1.664122,-1.374046,0.2095001,-9.918334,-0.3136516
2039878,16.30435,1.801527,-1.328244,-1.541985,0.2142887,-9.89918,-0.3148488
2040005,15.82126,1.847328,-1.801527,-1.29771,0.1652058,-9.993754,-0.3663259
2040206,16.30435,1.847328,-1.465649,-1.633588,0.0658429,-9.96622,-0.3148488
2040394,16.30435,1.709924,-1.816794,-1.29771,0.1508401,-9.948263,-0.2944973
2040488,15.82126,1.587786,-1.78626,-1.40458,0.09816577,-9.89918,-0.2693573
2040708,16.30435,1.709924,-1.480916,-1.572519,0.09577148,-9.945868,-0.3328059
2040894,16.48551,1.679389,-1.740458,-1.679389,0.1340801,-10.02608,-0.2573858
2040990,16.42512,1.450382,-1.664122,-1.328244,0.1328829,-10.03446,-0.3938602
2041206,15.94203,1.679389,-1.847328,-1.343511,0.1819658,-9.959037,-0.3076659
2041318,16.00241,1.343511,-1.572519,-1.450382,0.1448544,-9.981783,-0.4046345
2041504,16.36473,1.496183,-1.862595,-1.282443,0.1292915,-10.00932,-0.2645687
2041707,16.30435,1.29771,-1.572519,-1.419847,0.1927401,-9.971008,-0.2729487
2041894,16.42512,1.496183,-1.618321,-1.435115,0.1101372,-9.985374,-0.3040745
2041991,16.36473,1.648855,-1.664122,-1.557252,0.1268972,-10.00573,-0.2992859
2042207,16.30435,1.877863,-1.435115,-1.206107,0.1304886,-10.01051,-0.3854802
2042301,15.94203,1.633588,-1.648855,-1.251908,0.1113344,-9.937489,-0.3699174
2042503,16.24396,1.312977,-1.694656,-1.526718,0.09218005,-9.996149,-0.3447773
2042630,16.30435,1.633588,-1.603053,-1.496183,0.1867544,-9.901574,-0.2897087
2042817,16.30435,1.633588,-1.664122,-1.435115,0.1280944,-10.01411,-0.3615374
2043019,16.36473,1.694656,-1.603053,-1.358779,0.1436572,-10.0177,-0.2992859
2043206,16.18357,1.557252,-1.389313,-1.496183,0.2118944,-10.00692,-0.3842831
2043301,16.48551,1.694656,-1.740458,-1.633588,0.1544315,-10.02488,-0.3052716
2043520,16.42512,1.40458,-1.603053,-1.633588,0.1628115,-9.956643,-0.300483
2043707,16.24396,1.557252,-1.755725,-1.541985,0.1328829,-9.955446,-0.2789344
